latitude,longitude,place_type,avg_safe_time,inactivity_time,suspicious_movement,status
23.285692,70.855643,TrekkingTrail,1.0,6.5,1,Risk
36.566745,77.543793,Hotel,6.0,8.8,1,Risk
13.217292,90.069334,Beach,2.0,4.92,0,Risk
32.863675,94.096842,Market,1.0,6.34,0,Risk
32.119992,82.37636,TrekkingTrail,1.0,5.44,1,Risk
23.556603,75.473404,Temple,1.5,7.06,1,Risk
29.360547,69.621039,Beach,2.0,7.77,0,Risk
26.370675,91.103058,Beach,2.0,7.54,1,Risk
33.663072,81.049513,TrekkingTrail,1.0,2.62,0,Risk
21.30453,82.775165,Temple,1.5,4.6,0,Risk
29.018661,88.379005,Market,1.0,2.45,1,Risk
22.789683,84.303659,Temple,1.5,5.55,0,Risk
26.820134,80.768932,Beach,2.0,8.52,0,Risk
11.938648,87.730435,Museum,2.5,4.34,0,Safe
34.862236,91.368072,Museum,2.5,3.32,1,Risk
15.51945,80.191184,Hotel,6.0,9.58,0,Safe
33.43095,68.146244,Museum,2.5,6.05,0,Risk
23.74308,94.292218,Museum,2.5,8.58,0,Risk
25.056377,73.783977,Beach,2.0,8.76,1,Risk
32.213371,79.981448,Park,2.0,3.5,0,Safe
18.904352,93.818696,Temple,1.5,3.03,1,Risk
21.311258,68.351197,MovieHall,3.0,2.01,0,Safe
34.662718,96.081694,Market,1.0,1.73,0,Safe
31.836482,78.104759,MovieHall,3.0,2.97,1,Risk
13.369993,87.320905,Market,1.0,2.91,0,Risk
14.02604,83.672537,MovieHall,3.0,0.87,1,Risk
18.655553,95.168733,Market,1.0,3.38,1,Risk
25.376562,81.119129,Museum,2.5,5.96,1,Risk
11.648642,92.884895,Beach,2.0,6.0,1,Risk
30.499244,82.730035,Hotel,6.0,4.04,1,Risk
13.609187,71.581975,Park,2.0,4.42,0,Risk
35.528273,91.647913,Hotel,6.0,7.03,1,Risk
18.091658,94.967249,Hotel,6.0,0.99,1,Risk
14.180447,87.557604,Market,1.0,8.6,1,Risk
36.471173,84.131893,Market,1.0,2.69,0,Risk
22.066478,87.476003,Park,2.0,4.47,0,Risk
17.800178,92.339538,Park,2.0,4.75,1,Risk
11.065667,94.798183,Market,1.0,8.57,0,Risk
33.325406,74.083144,TrekkingTrail,1.0,4.26,0,Risk
20.58272,77.645216,Beach,2.0,3.07,0,Safe
36.803544,84.19051,Beach,2.0,2.82,1,Risk
27.006686,86.334802,Museum,2.5,6.0,1,Risk
14.282029,95.349346,Temple,1.5,0.23,0,Safe
8.338077,80.093035,Beach,2.0,7.53,0,Risk
14.650936,74.573309,Hotel,6.0,9.55,0,Safe
22.470802,84.427816,Museum,2.5,6.6,1,Risk
29.732833,77.574975,Beach,2.0,1.36,0,Safe
27.66302,89.262336,Park,2.0,1.77,0,Safe
29.972993,77.728067,Temple,1.5,7.04,0,Risk
17.261925,92.012191,Hotel,6.0,2.2,0,Safe
30.467736,84.237593,MovieHall,3.0,8.35,1,Risk
35.190723,81.688385,MovieHall,3.0,7.79,1,Risk
22.159568,87.411373,Beach,2.0,9.76,0,Risk
29.326278,93.077235,Hotel,6.0,0.74,0,Safe
28.272391,82.340172,Museum,2.5,1.26,1,Risk
27.66234,73.41848,MovieHall,3.0,0.96,1,Risk
30.413708,85.92737,Museum,2.5,8.43,0,Risk
30.645815,72.128314,Temple,1.5,0.34,1,Risk
14.626565,96.619468,Park,2.0,5.95,0,Risk
19.863639,70.447344,Park,2.0,8.61,0,Risk
28.727738,96.374434,Temple,1.5,3.2,0,Risk
34.433911,91.91331,TrekkingTrail,1.0,5.14,1,Risk
14.542524,76.884226,TrekkingTrail,1.0,8.13,0,Risk
16.835631,80.546631,Temple,1.5,9.39,0,Risk
30.341678,73.777418,Market,1.0,5.18,0,Risk
21.142339,73.825497,Market,1.0,3.04,0,Risk
22.149778,95.2262,Beach,2.0,9.98,0,Risk
16.78504,91.085608,Park,2.0,1.67,1,Risk
9.259683,70.248975,Park,2.0,4.19,1,Risk
15.031983,85.138605,Park,2.0,9.05,0,Risk
14.903021,81.426247,Beach,2.0,8.17,1,Risk
17.788323,70.659899,Temple,1.5,1.84,0,Safe
12.339667,95.699571,MovieHall,3.0,4.05,1,Risk
15.203635,83.732445,Museum,2.5,4.46,0,Safe
32.728823,96.060665,Park,2.0,6.73,1,Risk
14.116524,90.840355,MovieHall,3.0,0.51,1,Risk
36.93562,89.606497,Hotel,6.0,9.9,0,Safe
28.553948,89.157198,Beach,2.0,5.58,1,Risk
36.791902,96.813555,Beach,2.0,1.02,0,Safe
24.513344,89.460579,TrekkingTrail,1.0,8.76,1,Risk
20.494306,71.387431,Temple,1.5,4.75,0,Risk
25.382326,80.816066,Temple,1.5,6.77,1,Risk
16.879008,72.699183,Market,1.0,8.98,0,Risk
31.601854,83.508786,Park,2.0,6.78,1,Risk
21.214804,96.469841,TrekkingTrail,1.0,3.97,0,Risk
27.140526,91.052223,Hotel,6.0,8.89,1,Risk
21.176293,74.57896,Hotel,6.0,3.21,1,Risk
11.327933,96.425759,Market,1.0,8.89,0,Risk
23.340277,68.669834,Beach,2.0,4.82,1,Risk
17.453075,70.28914,TrekkingTrail,1.0,4.96,1,Risk
9.733698,96.757027,Temple,1.5,7.73,0,Risk
10.361056,82.831228,Museum,2.5,9.41,1,Risk
18.062811,78.827009,Market,1.0,6.52,1,Risk
17.37559,80.630198,TrekkingTrail,1.0,1.74,0,Safe
10.358908,90.58486,Beach,2.0,5.76,0,Risk
12.091645,68.549225,Temple,1.5,4.19,1,Risk
24.575748,79.481888,MovieHall,3.0,4.56,1,Risk
25.391025,83.082959,Market,1.0,6.93,0,Risk
18.192817,72.853284,Beach,2.0,8.75,0,Risk
20.755001,69.981593,TrekkingTrail,1.0,5.78,0,Risk
31.377487,87.846984,TrekkingTrail,1.0,9.2,1,Risk
30.988384,84.470021,MovieHall,3.0,3.51,0,Safe
24.763507,88.577321,Market,1.0,1.7,0,Safe
31.977219,94.35031,Beach,2.0,2.53,0,Safe
9.502067,86.457636,TrekkingTrail,1.0,9.33,1,Risk
8.390944,84.672748,Museum,2.5,3.74,1,Risk
22.724637,89.570984,Museum,2.5,1.46,0,Safe
36.369108,94.57116,Museum,2.5,1.66,0,Safe
18.055501,73.196439,Park,2.0,7.46,1,Risk
17.635356,86.208571,Museum,2.5,6.5,0,Risk
14.484259,82.217278,Park,2.0,0.46,0,Safe
10.144369,76.043701,Beach,2.0,2.92,0,Safe
18.701329,69.344494,Market,1.0,9.96,0,Risk
16.590405,83.187103,Beach,2.0,5.68,1,Risk
21.657162,77.353142,Museum,2.5,5.53,1,Risk
11.525808,90.413288,Park,2.0,4.63,1,Risk
11.864645,87.838171,MovieHall,3.0,2.51,1,Risk
19.2068,91.60464,Hotel,6.0,1.03,0,Safe
16.932457,96.575953,Beach,2.0,7.22,0,Risk
15.101182,72.444687,Hotel,6.0,7.54,1,Risk
28.10915,93.339245,Hotel,6.0,9.88,0,Safe
15.213346,89.204464,Temple,1.5,4.7,1,Risk
30.680284,91.244941,Hotel,6.0,0.32,0,Safe
36.901412,81.379886,Market,1.0,4.15,0,Risk
9.484589,92.511761,Beach,2.0,2.79,1,Risk
12.047768,82.608946,Park,2.0,6.54,0,Risk
26.320485,88.238784,Museum,2.5,3.11,0,Safe
26.216557,71.347737,Market,1.0,1.49,1,Risk
9.364266,84.467252,Beach,2.0,2.0,0,Safe
11.559818,88.254549,MovieHall,3.0,2.34,1,Risk
15.849678,69.40177,Park,2.0,2.29,1,Risk
34.671139,83.685244,Temple,1.5,1.21,1,Risk
30.689809,92.261997,Museum,2.5,3.54,0,Safe
22.923907,76.562459,Museum,2.5,9.23,1,Risk
28.577036,73.072791,TrekkingTrail,1.0,8.17,0,Risk
22.199716,73.910082,MovieHall,3.0,0.51,0,Safe
27.865374,86.623697,Temple,1.5,3.86,1,Risk
19.177169,78.202458,Market,1.0,8.28,1,Risk
22.941898,71.69383,Temple,1.5,6.18,1,Risk
30.833446,96.689876,Hotel,6.0,6.31,1,Risk
18.338232,78.368276,Market,1.0,2.26,1,Risk
27.907919,68.598858,Temple,1.5,2.06,1,Risk
9.777785,76.911374,Hotel,6.0,1.93,1,Risk
16.156556,90.347033,Temple,1.5,8.83,1,Risk
17.729881,72.921376,Market,1.0,7.89,0,Risk
25.2024,75.199687,Museum,2.5,3.71,0,Safe
31.139117,88.964955,Temple,1.5,9.15,0,Risk
33.518364,83.994278,MovieHall,3.0,9.65,0,Risk
9.316242,80.1436,Museum,2.5,8.76,0,Risk
13.199392,71.901552,TrekkingTrail,1.0,1.19,1,Risk
13.713941,90.80613,Park,2.0,0.39,0,Safe
27.224489,92.41449,Hotel,6.0,1.73,1,Risk
35.571982,77.36295,Beach,2.0,0.76,1,Risk
19.178023,85.781735,Beach,2.0,0.27,1,Risk
23.45126,81.722926,Market,1.0,3.96,1,Risk
9.662023,76.023843,Hotel,6.0,9.14,0,Safe
8.074685,94.631626,Beach,2.0,0.35,1,Risk
12.847466,75.694223,Park,2.0,8.55,0,Risk
22.337476,85.641657,Park,2.0,3.94,1,Risk
13.842903,88.218836,Temple,1.5,9.14,0,Risk
27.104085,72.003657,Park,2.0,4.31,0,Risk
30.557206,96.594648,Hotel,6.0,8.4,1,Risk
18.114588,70.184182,Park,2.0,0.3,0,Safe
27.004662,68.993057,MovieHall,3.0,9.5,1,Risk
35.603092,78.375176,Market,1.0,3.55,1,Risk
14.478412,70.853328,Beach,2.0,9.53,1,Risk
9.969639,71.882262,Market,1.0,3.89,1,Risk
11.41462,74.916655,MovieHall,3.0,4.54,0,Safe
8.517892,76.444513,Park,2.0,1.55,1,Risk
16.618649,73.856697,Temple,1.5,1.29,1,Risk
31.879614,70.521435,TrekkingTrail,1.0,8.14,0,Risk
20.325789,76.743678,Beach,2.0,3.16,1,Risk
34.877485,74.844268,Market,1.0,4.88,0,Risk
14.821158,90.035359,Museum,2.5,5.34,0,Risk
33.997185,94.980735,Hotel,6.0,7.78,0,Safe
10.306424,75.683658,Market,1.0,8.37,1,Risk
8.830983,90.94373,TrekkingTrail,1.0,5.34,0,Risk
11.659385,84.214036,Market,1.0,5.61,0,Risk
18.095875,71.932967,Park,2.0,9.65,1,Risk
9.070059,88.422863,Park,2.0,8.77,0,Risk
34.523164,90.053424,MovieHall,3.0,6.67,0,Risk
28.425104,90.410535,MovieHall,3.0,7.84,1,Risk
25.533207,78.238356,Market,1.0,3.29,1,Risk
13.837629,72.790091,Temple,1.5,5.42,1,Risk
16.003845,86.776172,MovieHall,3.0,9.66,1,Risk
25.415061,79.915772,Museum,2.5,4.29,1,Risk
25.635248,93.886448,Museum,2.5,1.88,0,Safe
15.320149,86.572259,Temple,1.5,8.44,0,Risk
22.47987,85.267291,Park,2.0,8.36,1,Risk
9.873429,84.09118,MovieHall,3.0,1.03,1,Risk
26.287805,78.226483,TrekkingTrail,1.0,6.65,0,Risk
19.492594,77.653515,Hotel,6.0,0.61,0,Safe
27.11267,78.653408,Market,1.0,8.5,0,Risk
31.963031,70.860953,Museum,2.5,1.25,0,Safe
30.000232,94.951685,Park,2.0,8.28,1,Risk
17.587941,85.852321,Temple,1.5,2.38,1,Risk
35.841258,81.31743,MovieHall,3.0,2.21,0,Safe
15.504329,76.99507,Museum,2.5,1.1,0,Safe
26.924406,76.722688,Temple,1.5,5.24,1,Risk
30.735821,78.956969,TrekkingTrail,1.0,1.71,0,Safe
26.761124,94.93787,Market,1.0,0.25,0,Safe
12.318179,93.034229,Market,1.0,2.71,1,Risk
34.3334,70.073977,Park,2.0,7.01,1,Risk
20.081743,68.50388,MovieHall,3.0,6.67,0,Risk
32.405798,71.193345,MovieHall,3.0,2.78,0,Safe
28.019146,94.015945,Market,1.0,0.47,1,Risk
33.192024,94.532696,Market,1.0,8.87,1,Risk
13.056632,81.216131,MovieHall,3.0,7.23,0,Risk
10.453473,88.445009,Beach,2.0,5.7,1,Risk
30.657306,85.153297,Temple,1.5,1.21,0,Safe
24.187224,68.916404,Beach,2.0,8.23,0,Risk
17.239236,84.912311,Beach,2.0,9.53,1,Risk
13.110123,82.037798,Temple,1.5,7.08,1,Risk
13.907366,74.031555,Museum,2.5,8.21,1,Risk
22.11636,87.047562,Museum,2.5,3.87,1,Risk
27.343366,76.250468,Park,2.0,2.37,1,Risk
17.827768,85.576863,TrekkingTrail,1.0,4.72,0,Risk
21.141701,76.360782,Hotel,6.0,3.46,0,Safe
14.537721,76.068095,Market,1.0,1.84,0,Safe
23.19507,77.699489,Hotel,6.0,5.56,1,Risk
12.698003,96.692941,Temple,1.5,7.47,0,Risk
31.331854,77.673936,TrekkingTrail,1.0,6.72,1,Risk
36.301175,71.818227,Park,2.0,8.48,0,Risk
17.7377,91.258298,Beach,2.0,9.15,0,Risk
22.941907,72.85208,TrekkingTrail,1.0,6.69,0,Risk
11.707965,76.081073,Temple,1.5,1.39,0,Safe
10.012373,83.325644,Museum,2.5,2.12,1,Risk
28.59415,87.905323,Beach,2.0,6.92,1,Risk
18.428287,88.034098,MovieHall,3.0,6.63,1,Risk
32.672632,82.148641,Park,2.0,7.76,1,Risk
32.551126,88.004732,Museum,2.5,2.54,1,Risk
26.049666,86.050924,TrekkingTrail,1.0,1.54,0,Safe
25.001214,88.699313,Beach,2.0,1.58,0,Safe
29.940191,89.493791,MovieHall,3.0,3.0,1,Risk
24.880644,73.171676,TrekkingTrail,1.0,2.7,0,Risk
25.619106,88.227269,Park,2.0,6.16,1,Risk
28.495314,77.707781,Museum,2.5,7.47,0,Risk
27.81893,96.790232,TrekkingTrail,1.0,6.2,0,Risk
20.698477,90.643606,TrekkingTrail,1.0,0.31,0,Safe
13.28149,85.867561,Market,1.0,8.28,1,Risk
9.674883,80.55391,Market,1.0,3.68,1,Risk
15.224625,93.326747,Beach,2.0,1.11,0,Safe
30.160509,90.385037,MovieHall,3.0,7.41,0,Risk
21.603223,76.536309,Park,2.0,6.49,0,Risk
23.209875,83.46891,Temple,1.5,7.4,1,Risk
21.949554,83.438851,Beach,2.0,1.16,0,Safe
11.466375,72.266416,Beach,2.0,2.45,1,Risk
27.626026,84.103499,Market,1.0,8.45,0,Risk
8.200844,76.787672,TrekkingTrail,1.0,8.78,0,Risk
17.510057,76.841778,TrekkingTrail,1.0,8.22,0,Risk
9.335449,79.394216,Hotel,6.0,0.72,1,Risk
29.962403,78.857711,Beach,2.0,5.16,1,Risk
20.538812,87.304048,Museum,2.5,7.75,1,Risk
32.329352,86.162933,MovieHall,3.0,3.19,0,Safe
20.981573,87.41545,MovieHall,3.0,4.09,0,Safe
28.580153,84.004419,Beach,2.0,7.92,0,Risk
27.77079,76.481108,Museum,2.5,7.63,1,Risk
35.660773,79.008194,Hotel,6.0,3.26,1,Risk
22.372087,87.946899,Park,2.0,0.63,1,Risk
25.656211,87.837481,Beach,2.0,9.73,0,Risk
12.05553,73.586282,Museum,2.5,6.17,1,Risk
16.660425,79.358163,TrekkingTrail,1.0,1.71,1,Risk
8.524082,84.848314,Hotel,6.0,8.95,0,Safe
29.942794,90.689457,Beach,2.0,3.06,1,Risk
34.634584,73.722695,Temple,1.5,6.37,0,Risk
26.418566,72.553287,Museum,2.5,6.54,0,Risk
27.233097,88.995021,Park,2.0,7.42,1,Risk
19.255127,82.156177,Hotel,6.0,5.78,0,Safe
8.175995,94.239667,MovieHall,3.0,3.91,1,Risk
36.94003,78.016464,MovieHall,3.0,5.0,1,Risk
32.515056,74.996227,Temple,1.5,8.3,0,Risk
29.704869,88.621664,Park,2.0,2.04,1,Risk
26.891931,95.697689,Market,1.0,2.15,1,Risk
14.176462,95.840015,Museum,2.5,9.41,0,Risk
26.163392,79.235281,Temple,1.5,5.25,1,Risk
9.984328,68.418817,MovieHall,3.0,2.64,0,Safe
30.26176,95.863202,MovieHall,3.0,9.26,0,Risk
28.465791,71.435039,Park,2.0,5.71,1,Risk
20.947488,78.876965,Beach,2.0,6.0,1,Risk
34.577267,91.54646,MovieHall,3.0,7.24,0,Risk
34.463889,92.767434,Hotel,6.0,3.79,0,Safe
35.945291,89.140459,TrekkingTrail,1.0,2.99,1,Risk
31.67111,90.465073,MovieHall,3.0,0.52,0,Safe
15.363385,75.299619,Hotel,6.0,8.67,0,Safe
31.874622,88.436155,Park,2.0,6.11,1,Risk
21.70123,78.261596,Beach,2.0,9.81,1,Risk
11.261594,92.275916,Beach,2.0,0.88,0,Safe
17.39777,96.853273,Museum,2.5,4.31,0,Safe
15.455262,91.116924,Park,2.0,8.93,1,Risk
32.916992,75.443194,Park,2.0,8.01,0,Risk
19.883109,86.99712,Market,1.0,5.66,1,Risk
18.506225,68.610898,Temple,1.5,3.06,1,Risk
11.290908,71.026271,MovieHall,3.0,2.87,0,Safe
9.926447,82.608926,MovieHall,3.0,3.25,1,Risk
36.30759,77.844647,TrekkingTrail,1.0,0.36,1,Risk
9.928952,80.879973,Market,1.0,9.3,1,Risk
34.612425,79.92142,Beach,2.0,2.37,1,Risk
36.315965,94.410884,Park,2.0,7.4,0,Risk
30.780054,76.098319,Temple,1.5,3.82,1,Risk
18.767799,71.722004,Market,1.0,5.33,1,Risk
24.15104,96.377793,Museum,2.5,4.06,0,Safe
28.713772,83.849136,Beach,2.0,1.96,0,Safe
28.38553,74.10964,Hotel,6.0,7.21,1,Risk
14.887546,96.36228,Hotel,6.0,4.77,0,Safe
10.044505,69.398045,MovieHall,3.0,1.12,0,Safe
16.731777,83.993829,TrekkingTrail,1.0,9.67,0,Risk
14.725511,91.295902,Hotel,6.0,1.52,1,Risk
35.021092,92.360418,Temple,1.5,5.97,1,Risk
36.937337,76.050257,Park,2.0,0.25,0,Safe
24.399135,84.279303,MovieHall,3.0,2.9,1,Risk
23.717663,84.111018,MovieHall,3.0,8.96,1,Risk
24.328445,92.417811,MovieHall,3.0,7.24,0,Risk
34.893284,73.437015,TrekkingTrail,1.0,4.11,0,Risk
18.243393,70.034182,Market,1.0,6.45,0,Risk
23.532575,70.204733,TrekkingTrail,1.0,8.24,0,Risk
33.713646,90.871101,Temple,1.5,0.97,0,Safe
35.712174,82.923403,Market,1.0,3.56,0,Risk
18.590438,77.376018,TrekkingTrail,1.0,2.83,0,Risk
8.253238,88.503684,Park,2.0,4.9,0,Risk
10.127512,79.698622,Market,1.0,7.89,1,Risk
27.971296,77.285006,Temple,1.5,6.36,1,Risk
12.314681,76.646805,Museum,2.5,0.57,0,Safe
21.933112,73.385439,MovieHall,3.0,2.07,0,Safe
34.319079,79.635229,Beach,2.0,7.58,1,Risk
20.119097,74.861511,Museum,2.5,5.8,0,Risk
14.944795,85.909252,Hotel,6.0,1.23,1,Risk
21.536719,80.776481,Park,2.0,7.98,1,Risk
16.968241,92.328663,MovieHall,3.0,6.9,1,Risk
10.062268,84.212241,Temple,1.5,8.53,1,Risk
15.181767,92.595111,Beach,2.0,0.78,0,Safe
27.168573,74.435397,Market,1.0,7.42,1,Risk
16.12713,68.860712,Hotel,6.0,1.82,1,Risk
8.609859,96.115944,TrekkingTrail,1.0,7.97,0,Risk
14.815074,69.988135,Market,1.0,3.4,1,Risk
32.972043,76.943889,Temple,1.5,4.13,0,Risk
30.207349,89.186445,MovieHall,3.0,4.9,1,Risk
17.199537,68.41026,Park,2.0,6.33,1,Risk
28.36777,93.080958,Hotel,6.0,2.67,0,Safe
22.214825,89.396581,Hotel,6.0,8.19,0,Safe
15.509026,69.00188,Beach,2.0,7.83,1,Risk
25.730244,70.79461,Museum,2.5,5.29,1,Risk
29.397425,88.770199,Park,2.0,0.95,0,Safe
22.583923,85.87785,MovieHall,3.0,8.28,1,Risk
28.759448,93.064654,TrekkingTrail,1.0,1.32,1,Risk
17.498315,69.430238,MovieHall,3.0,2.36,0,Safe
24.85382,89.860053,TrekkingTrail,1.0,9.43,0,Risk
8.844513,78.114112,Museum,2.5,0.56,1,Risk
35.96139,76.908246,Hotel,6.0,2.47,1,Risk
27.555898,85.736555,MovieHall,3.0,2.19,1,Risk
8.385366,78.932286,Museum,2.5,3.99,0,Safe
30.956016,77.280841,MovieHall,3.0,5.56,1,Risk
11.934313,70.908367,Hotel,6.0,6.69,0,Safe
13.77457,71.303276,Temple,1.5,8.73,0,Risk
23.153455,79.828791,Market,1.0,3.66,0,Risk
21.373568,81.689968,Beach,2.0,0.56,0,Safe
8.399771,79.181964,Beach,2.0,2.13,0,Safe
19.015878,84.626445,Hotel,6.0,8.96,0,Safe
35.29519,80.42482,Market,1.0,8.1,0,Risk
27.408222,73.629261,Beach,2.0,8.14,0,Risk
18.256656,87.801407,Temple,1.5,2.9,1,Risk
9.508389,68.566219,Park,2.0,7.48,0,Risk
30.714967,91.89751,Market,1.0,1.74,1,Risk
34.132176,92.057476,TrekkingTrail,1.0,5.98,1,Risk
9.202348,68.580619,TrekkingTrail,1.0,9.99,0,Risk
17.223113,93.246094,Park,2.0,2.36,1,Risk
8.641578,84.168798,MovieHall,3.0,3.46,0,Safe
31.018416,76.801607,Temple,1.5,0.82,1,Risk
18.382658,75.277407,Hotel,6.0,3.38,0,Safe
14.194207,96.992955,Beach,2.0,2.31,1,Risk
16.259263,79.779005,MovieHall,3.0,7.02,1,Risk
30.421238,71.750726,Market,1.0,3.59,1,Risk
19.91746,92.501672,Temple,1.5,1.41,1,Risk
34.258161,71.007042,Temple,1.5,3.72,0,Risk
15.916181,72.247302,TrekkingTrail,1.0,6.05,0,Risk
36.80679,81.41879,MovieHall,3.0,6.34,0,Risk
35.227797,91.214517,Beach,2.0,6.9,0,Risk
33.239894,69.468343,TrekkingTrail,1.0,2.48,1,Risk
22.590073,87.489676,Park,2.0,5.37,1,Risk
26.07306,90.880763,Hotel,6.0,9.49,0,Safe
20.613466,86.785683,Park,2.0,5.62,0,Risk
36.188939,89.755487,TrekkingTrail,1.0,2.61,1,Risk
26.414647,92.633096,Museum,2.5,5.69,1,Risk
14.390588,76.505354,Hotel,6.0,3.28,1,Risk
20.251766,91.68698,Market,1.0,9.66,0,Risk
29.945864,83.500462,TrekkingTrail,1.0,3.0,0,Risk
29.984228,78.8182,Museum,2.5,3.13,1,Risk
34.232851,77.442142,Museum,2.5,0.49,0,Safe
31.28639,96.605997,MovieHall,3.0,2.72,1,Risk
16.083863,70.443342,Temple,1.5,6.55,1,Risk
29.831638,84.965628,MovieHall,3.0,4.29,1,Risk
30.221624,87.327308,TrekkingTrail,1.0,8.9,1,Risk
13.836013,75.13082,TrekkingTrail,1.0,1.05,0,Safe
29.793089,87.04374,Park,2.0,3.94,0,Safe
8.436429,73.767912,Beach,2.0,3.98,1,Risk
15.313508,87.838922,Museum,2.5,0.77,1,Risk
20.265955,80.158364,Beach,2.0,9.42,1,Risk
24.893495,68.821221,Temple,1.5,4.47,1,Risk
18.029405,83.14143,TrekkingTrail,1.0,7.35,0,Risk
12.095356,84.728281,Beach,2.0,7.26,1,Risk
19.072949,68.893322,Hotel,6.0,3.37,0,Safe
11.685118,86.2515,Temple,1.5,7.5,0,Risk
12.794295,68.869136,MovieHall,3.0,5.14,0,Safe
25.739354,70.576302,Museum,2.5,6.57,1,Risk
15.565758,68.823982,Beach,2.0,4.42,0,Risk
32.487102,68.46029,Market,1.0,1.87,1,Risk
18.088514,78.131914,MovieHall,3.0,3.11,0,Safe
19.154358,82.23046,Hotel,6.0,1.35,1,Risk
29.586244,83.418508,MovieHall,3.0,3.44,1,Risk
32.996599,77.502213,MovieHall,3.0,1.77,1,Risk
20.179689,73.771608,Museum,2.5,3.52,1,Risk
21.974158,82.341881,Museum,2.5,7.94,1,Risk
35.411109,76.712564,TrekkingTrail,1.0,8.36,0,Risk
12.541563,84.905387,Park,2.0,1.71,1,Risk
31.642985,77.134895,Beach,2.0,4.95,1,Risk
22.982474,79.044162,MovieHall,3.0,5.02,1,Risk
32.103842,96.290868,TrekkingTrail,1.0,2.15,1,Risk
32.765488,78.438108,TrekkingTrail,1.0,6.4,0,Risk
13.120902,95.357999,Museum,2.5,6.41,1,Risk
14.067496,87.559143,Temple,1.5,4.96,0,Risk
9.572374,72.487239,Temple,1.5,3.44,0,Risk
30.278381,74.692467,Market,1.0,4.99,1,Risk
31.616467,93.859162,Market,1.0,8.19,1,Risk
23.550098,87.092405,Market,1.0,7.13,1,Risk
25.938717,90.482828,Park,2.0,6.54,1,Risk
32.141579,73.067617,Market,1.0,5.99,0,Risk
32.359609,78.654292,Beach,2.0,1.29,0,Safe
25.340015,85.482975,Market,1.0,2.96,1,Risk
20.804212,83.57941,MovieHall,3.0,0.53,1,Risk
13.76848,94.845285,MovieHall,3.0,8.36,1,Risk
33.45249,81.547326,Market,1.0,2.9,1,Risk
30.075524,86.587317,MovieHall,3.0,9.82,0,Risk
27.919406,89.948346,TrekkingTrail,1.0,9.07,1,Risk
19.597208,73.004242,Beach,2.0,3.13,1,Risk
36.841985,83.606844,Park,2.0,3.57,0,Safe
11.348038,86.637509,Market,1.0,6.11,1,Risk
8.604914,86.371379,Temple,1.5,7.68,0,Risk
31.906563,75.711984,MovieHall,3.0,7.77,1,Risk
31.049797,88.807002,Museum,2.5,1.13,0,Safe
36.284826,95.596182,Museum,2.5,2.64,0,Safe
21.170169,78.035195,Hotel,6.0,4.96,1,Risk
25.032063,89.026967,Beach,2.0,6.95,0,Risk
18.895864,70.78425,MovieHall,3.0,1.05,1,Risk
17.175617,90.583463,Hotel,6.0,3.96,1,Risk
15.001154,68.300408,Museum,2.5,7.57,1,Risk
15.57547,76.250982,Market,1.0,1.61,1,Risk
12.200042,73.365307,Hotel,6.0,6.45,0,Safe
20.80327,75.109647,Hotel,6.0,3.94,0,Safe
33.687173,94.497962,Temple,1.5,0.92,0,Safe
8.124574,68.482031,Beach,2.0,1.0,0,Safe
32.914082,96.706423,Museum,2.5,2.02,0,Safe
8.058745,77.148919,Beach,2.0,6.05,1,Risk
25.42335,76.42217,Park,2.0,3.84,0,Safe
24.223142,85.162329,Temple,1.5,7.83,1,Risk
11.639193,88.629868,Museum,2.5,9.53,0,Risk
32.189835,79.054657,Beach,2.0,7.61,1,Risk
17.938431,68.30681,Temple,1.5,1.09,0,Safe
22.651864,72.625223,Market,1.0,1.81,1,Risk
18.038745,93.590414,Museum,2.5,1.44,0,Safe
25.872481,84.376492,TrekkingTrail,1.0,8.19,1,Risk
17.695853,94.36303,Park,2.0,6.97,1,Risk
15.227424,70.552205,TrekkingTrail,1.0,7.91,0,Risk
10.573905,68.226651,MovieHall,3.0,6.4,0,Risk
36.409842,76.462584,TrekkingTrail,1.0,5.01,1,Risk
31.330984,75.959913,Museum,2.5,6.08,0,Risk
21.724218,75.47487,Market,1.0,8.08,0,Risk
20.990087,75.895908,Beach,2.0,6.85,1,Risk
18.783715,86.28592,Museum,2.5,2.84,1,Risk
29.214776,96.720692,Hotel,6.0,3.96,0,Safe
31.643981,79.743997,Museum,2.5,9.99,1,Risk
29.215635,74.37988,Museum,2.5,2.75,1,Risk
19.499568,94.251023,Temple,1.5,7.16,1,Risk
31.50355,71.738955,Temple,1.5,9.82,1,Risk
32.794938,72.299962,Market,1.0,7.78,0,Risk
32.260767,88.059245,MovieHall,3.0,0.68,0,Safe
21.742071,92.875718,Hotel,6.0,7.35,0,Safe
24.181039,95.663879,Museum,2.5,9.69,0,Risk
29.0713,85.781394,MovieHall,3.0,5.18,1,Risk
20.787009,84.575737,Park,2.0,2.29,1,Risk
13.638624,71.233644,Market,1.0,8.4,0,Risk
16.264917,81.426878,Museum,2.5,7.36,0,Risk
36.429009,92.116172,Temple,1.5,9.32,0,Risk
11.528297,77.319289,Market,1.0,7.9,1,Risk
11.171171,72.66325,MovieHall,3.0,6.56,1,Risk
33.385096,96.857031,Hotel,6.0,9.29,0,Safe
22.520666,85.518716,Hotel,6.0,8.67,0,Safe
24.312776,68.211456,Park,2.0,0.73,0,Safe
